,BRANCH_NAME,ACCESSION,TAXON_ID,LINEAGE,TITLE
107,XM_002821931_2_PREDICTED_Pongo_abelii_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_002821931.2,9601,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hominidae', 'Ponginae', 'Pongo', 'Pongo abelii']","PREDICTED: Pongo abelii brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
108,XM_012031705_1_PREDICTED_Cercocebus_atys_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X8_mRNA_4,XM_012031705.1,9531,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Cercocebus', 'Cercocebus atys']","PREDICTED: Cercocebus atys brain-derived neurotrophic factor (BDNF), transcript variant X8, mRNA"
109,XM_012031698_1_PREDICTED_Cercocebus_atys_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA_1,XM_012031698.1,9531,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Cercocebus', 'Cercocebus atys']","PREDICTED: Cercocebus atys brain-derived neurotrophic factor (BDNF), transcript variant X2, mRNA"
110,XM_012031700_1_PREDICTED_Cercocebus_atys_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X4_mRNA_1,XM_012031700.1,9531,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Cercocebus', 'Cercocebus atys']","PREDICTED: Cercocebus atys brain-derived neurotrophic factor (BDNF), transcript variant X4, mRNA"
111,XM_011964719_1_PREDICTED_Mandrillus_leucophaeus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X5_mRNA_1,XM_011964719.1,9568,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Mandrillus', 'Mandrillus leucophaeus']","PREDICTED: Mandrillus leucophaeus brain-derived neurotrophic factor (BDNF), transcript variant X5, mRNA"
112,XM_011964715_1_PREDICTED_Mandrillus_leucophaeus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_011964715.1,9568,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Mandrillus', 'Mandrillus leucophaeus']","PREDICTED: Mandrillus leucophaeus brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
113,XM_011964726_1_PREDICTED_Mandrillus_leucophaeus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X11_mRNA_6,XM_011964726.1,9568,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Mandrillus', 'Mandrillus leucophaeus']","PREDICTED: Mandrillus leucophaeus brain-derived neurotrophic factor (BDNF), transcript variant X11, mRNA"
114,XM_012031697_1_PREDICTED_Cercocebus_atys_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_012031697.1,9531,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Cercocebus', 'Cercocebus atys']","PREDICTED: Cercocebus atys brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
115,XM_025358316_1_PREDICTED_Theropithecus_gelada_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X11_mRNA_17,XM_025358316.1,9565,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Theropithecus', 'Theropithecus gelada']","PREDICTED: Theropithecus gelada brain derived neurotrophic factor (BDNF), transcript variant X11, mRNA"
116,XM_015114598_2_PREDICTED_Macaca_mulatta_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_3,XM_015114598.2,9544,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Macaca', 'Macaca mulatta']","PREDICTED: Macaca mulatta brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
117,XM_033205479_1_PREDICTED_Trachypithecus_francoisi_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X4_mRNA_3,XM_033205479.1,54180,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Colobinae', 'Trachypithecus', 'Trachypithecus francoisi']","PREDICTED: Trachypithecus francoisi brain derived neurotrophic factor (BDNF), transcript variant X4, mRNA"
118,XM_033205475_1_PREDICTED_Trachypithecus_francoisi_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_033205475.1,54180,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Colobinae', 'Trachypithecus', 'Trachypithecus francoisi']","PREDICTED: Trachypithecus francoisi brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
119,XM_023230358_2_PREDICTED_Piliocolobus_tephrosceles_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X11_mRNA_17,XM_023230358.2,591936,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Colobinae', 'Piliocolobus', 'Piliocolobus tephrosceles']","PREDICTED: Piliocolobus tephrosceles brain derived neurotrophic factor (BDNF), transcript variant X11, mRNA"
120,XM_011936307_1_PREDICTED_Colobus_angolensis_palliatus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_011936307.1,336983,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Colobinae', 'Colobus', 'Colobus angolensis', 'Colobus angolensis palliatus']","PREDICTED: Colobus angolensis palliatus brain-derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
121,XM_017858808_1_PREDICTED_Rhinopithecus_bieti_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X4_mRNA_2,XM_017858808.1,61621,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Colobinae', 'Rhinopithecus', 'Rhinopithecus bieti']","PREDICTED: Rhinopithecus bieti brain derived neurotrophic factor (BDNF), transcript variant X4, mRNA"
122,XM_017858805_1_PREDICTED_Rhinopithecus_bieti_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_017858805.1,61621,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Colobinae', 'Rhinopithecus', 'Rhinopithecus bieti']","PREDICTED: Rhinopithecus bieti brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
123,XM_010374529_2_PREDICTED_Rhinopithecus_roxellana_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_010374529.2,61622,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Colobinae', 'Rhinopithecus', 'Rhinopithecus roxellana']","PREDICTED: Rhinopithecus roxellana brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
124,XM_025358305_1_PREDICTED_Theropithecus_gelada_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_2,XM_025358305.1,9565,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Theropithecus', 'Theropithecus gelada']","PREDICTED: Theropithecus gelada brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
125,XM_008003703_2_PREDICTED_Chlorocebus_sabaeus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X1_mRNA_1,XM_008003703.2,60711,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Chlorocebus', 'Chlorocebus sabaeus']","PREDICTED: Chlorocebus sabaeus brain derived neurotrophic factor (BDNF), transcript variant X1, mRNA"
126,XM_037999556_1_PREDICTED_Chlorocebus_sabaeus_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA_3,XM_037999556.1,60711,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Chlorocebus', 'Chlorocebus sabaeus']","PREDICTED: Chlorocebus sabaeus brain derived neurotrophic factor (BDNF), transcript variant X2, mRNA"
127,XM_032166375_1_PREDICTED_Hylobates_moloch_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X6_mRNA_3,XM_032166375.1,81572,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hylobatidae', 'Hylobates', 'Hylobates moloch']","PREDICTED: Hylobates moloch brain derived neurotrophic factor (BDNF), transcript variant X6, mRNA"
128,XM_032166372_1_PREDICTED_Hylobates_moloch_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X3_mRNA_1,XM_032166372.1,81572,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hylobatidae', 'Hylobates', 'Hylobates moloch']","PREDICTED: Hylobates moloch brain derived neurotrophic factor (BDNF), transcript variant X3, mRNA"
129,XM_032166371_1_PREDICTED_Hylobates_moloch_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA_1,XM_032166371.1,81572,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hylobatidae', 'Hylobates', 'Hylobates moloch']","PREDICTED: Hylobates moloch brain derived neurotrophic factor (BDNF), transcript variant X2, mRNA"
130,XM_003254348_2_PREDICTED_Nomascus_leucogenys_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X5_mRNA_2,XM_003254348.2,61853,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hylobatidae', 'Nomascus', 'Nomascus leucogenys']","PREDICTED: Nomascus leucogenys brain derived neurotrophic factor (BDNF), transcript variant X5, mRNA"
131,XM_003254346_2_PREDICTED_Nomascus_leucogenys_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X3_mRNA_1,XM_003254346.2,61853,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hylobatidae', 'Nomascus', 'Nomascus leucogenys']","PREDICTED: Nomascus leucogenys brain derived neurotrophic factor (BDNF), transcript variant X3, mRNA"
132,XM_003254349_2_PREDICTED_Nomascus_leucogenys_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA_1,XM_003254349.2,61853,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hylobatidae', 'Nomascus', 'Nomascus leucogenys']","PREDICTED: Nomascus leucogenys brain derived neurotrophic factor (BDNF), transcript variant X2, mRNA"
133,XM_009246514_2_PREDICTED_Pongo_abelii_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X5_mRNA_2,XM_009246514.2,9601,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hominidae', 'Ponginae', 'Pongo', 'Pongo abelii']","PREDICTED: Pongo abelii brain derived neurotrophic factor (BDNF), transcript variant X5, mRNA"
134,XM_009246512_2_PREDICTED_Pongo_abelii_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X3_mRNA_1,XM_009246512.2,9601,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hominidae', 'Ponginae', 'Pongo', 'Pongo abelii']","PREDICTED: Pongo abelii brain derived neurotrophic factor (BDNF), transcript variant X3, mRNA"
135,XM_009246511_2_PREDICTED_Pongo_abelii_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X2_mRNA_1,XM_009246511.2,9601,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Hominoidea', 'Hominidae', 'Ponginae', 'Pongo', 'Pongo abelii']","PREDICTED: Pongo abelii brain derived neurotrophic factor (BDNF), transcript variant X2, mRNA"
136,XM_025358307_1_PREDICTED_Theropithecus_gelada_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X3_mRNA_1,XM_025358307.1,9565,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Theropithecus', 'Theropithecus gelada']","PREDICTED: Theropithecus gelada brain derived neurotrophic factor (BDNF), transcript variant X3, mRNA"
137,XM_025358308_1_PREDICTED_Theropithecus_gelada_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X4_mRNA_5,XM_025358308.1,9565,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Cercopithecinae', 'Theropithecus', 'Theropithecus gelada']","PREDICTED: Theropithecus gelada brain derived neurotrophic factor (BDNF), transcript variant X4, mRNA"
138,XM_010374533_2_PREDICTED_Rhinopithecus_roxellana_brain_derived_neurotrophic_factor_BDNF_transcript_variant_X6_mRNA_4,XM_010374533.2,61622,"['root', 'cellular organisms', 'Eukaryota', 'Opisthokonta', 'Metazoa', 'Eumetazoa', 'Bilateria', 'Deuterostomia', 'Chordata', 'Craniata', 'Vertebrata', 'Gnathostomata', 'Teleostomi', 'Euteleostomi', 'Sarcopterygii', 'Dipnotetrapodomorpha', 'Tetrapoda', 'Amniota', 'Mammalia', 'Theria', 'Eutheria', 'Boreoeutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Simiiformes', 'Catarrhini', 'Cercopithecoidea', 'Cercopithecidae', 'Colobinae', 'Rhinopithecus', 'Rhinopithecus roxellana']","PREDICTED: Rhinopithecus roxellana brain derived neurotrophic factor (BDNF), transcript variant X6, mRNA"
